"Naimenovanie obrazovatelnoy organizatsii,Vedomstvennaya prinadlezhnost,Tip,Kod,Nomer stroki,Naimenovanie pokazateley,Summarnyy vypusk v 2021 godu ,Trudoustroeny,v sootvetstvii s osvoennoy professiey,rabotayut na protyazhenii ne menee 4-kh mesyatsev na poslednem meste raboty,Individualnye predprinimateli ,Samozanyatye ,Prodolzhili obuchenie,Prokhodyat sluzhbu v armii po prizyvu,Prokhodyat sluzhbu v armii na kontraktnoy osnove,Nakhodyatsya v otpuske po ukhodu za rebenkom,Neformalnaya zanyatost,Zaregistrirovany v tsentrakh zanyatosti v kachestve bezrabotnykh,Ne imeyut motivatsii k trudoustroystvu,Inye prichiny nakhozhdeniya pod riskom netrudoustroystva,Smert; tyazheloe sostoyanie zdorovya,Nakhodyatsya pod sledstviem,Pereezd za predely Rossiyskoy Federatsii,Ne mogut trudoustraivatsya v svyazi s ukhodom za bolnymi rodstvennikami,Vypuskniki iz chisla inostrannykh grazhdan,Inoe,budut trudoustroeny,budut osuschestvlyat predprinimatelskuyu deyatelnost,budut samozanyatymi,budut prizvany v armiyu,budut v armii na kontraktnoy osnove,budut prodolzhat obuchenie"
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,09.02.03 Programmirovanie v kompyuternykh sistemakh,1,Vsego  (obschaya chislennost vypusknikov),24,6,6,6,1,0,0,4,0,1,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,09.02.03 Programmirovanie v kompyuternykh sistemakh,2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,09.02.03 Programmirovanie v kompyuternykh sistemakh,3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,09.02.03 Programmirovanie v kompyuternykh sistemakh,4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,09.02.03 Programmirovanie v kompyuternykh sistemakh,5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),1,Vsego  (obschaya chislennost vypusknikov),28,16,14,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,13.02.11 Tekhnicheskaya ekspluatatsiya i obsluzhivanie elektricheskogo i elektromekhanicheskogo oborudovaniya (po otraslyam),5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,15.02.08 Tekhnologiya mashinostroeniya,1,Vsego  (obschaya chislennost vypusknikov),14,4,1,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,15.02.08 Tekhnologiya mashinostroeniya,2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,15.02.08 Tekhnologiya mashinostroeniya,3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,15.02.08 Tekhnologiya mashinostroeniya,4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,15.02.08 Tekhnologiya mashinostroeniya,5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,1,Vsego  (obschaya chislennost vypusknikov),17,5,2,2,0,0,0,3,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,19.02.10 Tekhnologiya produktsii obschestvennogo pitaniya,5,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),1,Vsego  (obschaya chislennost vypusknikov),36,27,18,18,0,0,0,2,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),2,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),3,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Alapaevskiy mnogoprofilnyy tekhnikum,regionalnaya,POO,23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),4,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
